"Año","Trimestre","Provincia","Velocidad","Accesos"
"2025","4","San Luis","300","21.787"
"2025","4","San Luis","400","12"
"2025","4","San Luis","500","209"
"2025","4","San Luis","600","4.124"
"2025","4","San Luis","800","25"
"2025","4","San Luis","940","3.159"
"2025","4","San Luis","1000","25.486"
"2025","4","San Luis","226,5","10.709"
"2025","4","Santa Cruz","0","9.372"
"2025","4","Santa Cruz","1","163"
"2025","4","Santa Cruz","2","621"
"2025","4","Santa Cruz","3","373"
"2025","4","Santa Cruz","4","476"
"2025","4","Santa Cruz","0,5","24"
"2025","4","Santa Cruz","5","265"
"2025","4","Santa Cruz","6","2.230"
"2025","4","Santa Cruz","8","2.953"
"2025","4","Santa Cruz","9","4"
"2025","4","Santa Cruz","10","5.772"
"2025","4","Santa Cruz","12","4"
"2025","4","Santa Cruz","15","2.227"
"2025","4","Santa Cruz","20","4.760"
"2025","4","Santa Cruz","24","3"
"2025","4","Santa Cruz","25","1.454"
"2025","4","Santa Cruz","30","1.938"
"2025","4","Santa Cruz","35","10"
"2025","4","Santa Cruz","40","6"
"2025","4","Santa Cruz","50","7.279"
"2025","4","Santa Cruz","0,51","20"
"2025","4","Santa Cruz","60","936"
"2025","4","Santa Cruz","70","10"
"2025","4","Santa Cruz","75","322"
"2025","4","Santa Cruz","100","27.236"
"2025","4","Santa Cruz","200","822"
"2025","4","Santa Cruz","300","7.844"
"2025","4","Santa Cruz","350","188"
"2025","4","Santa Cruz","500","8.463"
"2025","4","Santa Cruz","600","72"
"2025","4","Santa Cruz","700","2"
"2025","4","Santa Cruz","750","27"
"2025","4","Santa Cruz","800","206"
"2025","4","Santa Cruz","940","349"
"2025","4","Santa Cruz","950","51"
"2025","4","Santa Cruz","1000","8"
"2025","4","Santa Cruz","226,5","11.063"
"2025","4","Santa Fe","0","33.128"
"2025","4","Santa Fe","1","4.306"
"2025","4","Santa Fe","2","6.149"
"2025","4","Santa Fe","3","18.611"
"2025","4","Santa Fe","4","4.686"
"2025","4","Santa Fe","0,5","320"
"2025","4","Santa Fe","5","15.244"
"2025","4","Santa Fe","6","14.657"
"2025","4","Santa Fe","7","646"
"2025","4","Santa Fe","8","9.114"
"2025","4","Santa Fe","9","755"
"2025","4","Santa Fe","10","40.718"
"2025","4","Santa Fe","12","1.040"
"2025","4","Santa Fe","13","65"
"2025","4","Santa Fe","15","15.516"
"2025","4","Santa Fe","16","16"
"2025","4","Santa Fe","18","8"
"2025","4","Santa Fe","20","24.621"
"2025","4","Santa Fe","2,5","153"
"2025","4","Santa Fe","25","12.208"
"2025","4","Santa Fe","0,26","30"
"2025","4","Santa Fe","29","1"
"2025","4","Santa Fe","30","11.734"
"2025","4","Santa Fe","3,5","55"
"2025","4","Santa Fe","35","1.973"
"2025","4","Santa Fe","40","1.812"
"2025","4","Santa Fe","50","69.709"
"2025","4","Santa Fe","0,51","101"
"2025","4","Santa Fe","51","4"
"2025","4","Santa Fe","60","255"
"2025","4","Santa Fe","70","74"
"2025","4","Santa Fe","75","34"
"2025","4","Santa Fe","80","9.085"
"2025","4","Santa Fe","90","1"
"2025","4","Santa Fe","95","1"
"2025","4","Santa Fe","98","30"
"2025","4","Santa Fe","100","341.462"
"2025","4","Santa Fe","120","357"
"2025","4","Santa Fe","140","1"
"2025","4","Santa Fe","150","14.625"
"2025","4","Santa Fe","200","9.116"
"2025","4","Santa Fe","250","134"
"2025","4","Santa Fe","300","267.449"
"2025","4","Santa Fe","400","1.589"
"2025","4","Santa Fe","450","1"
"2025","4","Santa Fe","499","8"
"2025","4","Santa Fe","500","9.273"
"2025","4","Santa Fe","600","10.817"
"2025","4","Santa Fe","700","1"
"2025","4","Santa Fe","800","2.278"
"2025","4","Santa Fe","1000","1.720"
"2025","4","Santa Fe","1300","2"
"2025","4","Santa Fe","1600","60"
"2025","4","Santa Fe","226,5","22.172"
"2025","4","Santa Fe","5000","1"
"2025","4","Santiago Del Estero","0","3.464"
"2025","4","Santiago Del Estero","1","41"
"2025","4","Santiago Del Estero","2","380"
"2025","4","Santiago Del Estero","3","4.545"
"2025","4","Santiago Del Estero","4","1.220"
"2025","4","Santiago Del Estero","0,5","39"
"2025","4","Santiago Del Estero","5","401"
"2025","4","Santiago Del Estero","6","579"
"2025","4","Santiago Del Estero","7","2"
"2025","4","Santiago Del Estero","8","101"
"2025","4","Santiago Del Estero","10","3.542"
"2025","4","Santiago Del Estero","12","8"
"2025","4","Santiago Del Estero","1,5","307"
"2025","4","Santiago Del Estero","15","545"
"2025","4","Santiago Del Estero","20","2.602"
"2025","4","Santiago Del Estero","25","235"
"2025","4","Santiago Del Estero","30","1.779"
"2025","4","Santiago Del Estero","40","42"
"2025","4","Santiago Del Estero","50","33.965"
"2025","4","Santiago Del Estero","0,51","139"
"2025","4","Santiago Del Estero","60","2"
"2025","4","Santiago Del Estero","70","3"
"2025","4","Santiago Del Estero","0,75","908"
"2025","4","Santiago Del Estero","100","48.284"
"2025","4","Santiago Del Estero","150","2"
"2025","4","Santiago Del Estero","300","23.185"
"2025","4","Santiago Del Estero","500","499"
"2025","4","Santiago Del Estero","600","1.243"
"2025","4","Santiago Del Estero","1000","145"
"2025","4","Santiago Del Estero","226,5","13.246"
"2025","4","Tierra Del Fuego","0","19.073"
"2025","4","Tierra Del Fuego","1","576"
"2025","4","Tierra Del Fuego","2","1"
"2025","4","Tierra Del Fuego","3","160"
"2025","4","Tierra Del Fuego","4","50"
"2025","4","Tierra Del Fuego","0,5","6"
"2025","4","Tierra Del Fuego","5","203"
"2025","4","Tierra Del Fuego","6","1.576"
"2025","4","Tierra Del Fuego","8","12"
"2025","4","Tierra Del Fuego","9","2"
"2025","4","Tierra Del Fuego","10","656"
"2025","4","Tierra Del Fuego","12","63"
"2025","4","Tierra Del Fuego","14","1"
"2025","4","Tierra Del Fuego","15","1.364"
"2025","4","Tierra Del Fuego","16","611"
"2025","4","Tierra Del Fuego","20","7.598"
"2025","4","Tierra Del Fuego","24","1.988"
"2025","4","Tierra Del Fuego","25","3.012"
"2025","4","Tierra Del Fuego","30","13"
"2025","4","Tierra Del Fuego","40","4"
"2025","4","Tierra Del Fuego","45","1"
"2025","4","Tierra Del Fuego","49","406"
"2025","4","Tierra Del Fuego","50","2.495"
"2025","4","Tierra Del Fuego","0,51","11"
"2025","4","Tierra Del Fuego","60","21"
"2025","4","Tierra Del Fuego","100","11.399"
"2025","4","Tierra Del Fuego","101","1"
"2025","4","Tierra Del Fuego","120","26"
"2025","4","Tierra Del Fuego","150","17"
"2025","4","Tierra Del Fuego","200","228"
"2025","4","Tierra Del Fuego","300","759"
"2025","4","Tierra Del Fuego","500","3"
"2025","4","Tierra Del Fuego","1000","77"
"2025","4","Tierra Del Fuego","226,5","9.305"
"2025","4","Tucumán","0","2.655"
"2025","4","Tucumán","1","321"
"2025","4","Tucumán","2","116"
"2025","4","Tucumán","3","2.194"
"2025","4","Tucumán","4","44"
"2025","4","Tucumán","0,5","16"
"2025","4","Tucumán","5","761"
"2025","4","Tucumán","6","1.470"
"2025","4","Tucumán","7","143"
"2025","4","Tucumán","8","145"
"2025","4","Tucumán","9","1"
"2025","4","Tucumán","10","10.165"
"2025","4","Tucumán","12","12.320"
"2025","4","Tucumán","13","2"
"2025","4","Tucumán","15","273"
"2025","4","Tucumán","20","3.870"
"2025","4","Tucumán","24","356"
"2025","4","Tucumán","25","37"
"2025","4","Tucumán","26","1"
"2025","4","Tucumán","30","1.158"
"2025","4","Tucumán","3,5","2.271"
"2025","4","Tucumán","35","2"
"2025","4","Tucumán","40","2"
"2025","4","Tucumán","50","23.270"
"2025","4","Tucumán","0,51","20"
"2025","4","Tucumán","60","1"
"2025","4","Tucumán","100","130.017"
"2025","4","Tucumán","164","1"
"2025","4","Tucumán","200","1"
"2025","4","Tucumán","300","100.038"
"2025","4","Tucumán","499","9"
"2025","4","Tucumán","500","2.206"
"2025","4","Tucumán","600","5.506"
"2025","4","Tucumán","1000","505"
"2025","4","Tucumán","226,5","12.230"
"2025","3","Buenos Aires","0","72.041"
"2025","3","Buenos Aires","1","20.173"
"2025","3","Buenos Aires","2","18.586"
"2025","3","Buenos Aires","3","43.038"
"2025","3","Buenos Aires","4","12.109"
"2025","3","Buenos Aires","0,5","272"
"2025","3","Buenos Aires","5","20.799"
"2025","3","Buenos Aires","6","68.723"
"2025","3","Buenos Aires","7","9.612"
"2025","3","Buenos Aires","8","19.476"
"2025","3","Buenos Aires","9","853"
"2025","3","Buenos Aires","10","97.847"
"2025","3","Buenos Aires","11","647"
"2025","3","Buenos Aires","12","20.304"
"2025","3","Buenos Aires","13","228"
"2025","3","Buenos Aires","14","208"
"2025","3","Buenos Aires","1,5","141"
"2025","3","Buenos Aires","15","59.819"
"2025","3","Buenos Aires","16","155"
"2025","3","Buenos Aires","18","1.145"
"2025","3","Buenos Aires","19","5"
"2025","3","Buenos Aires","20","133.088"
"2025","3","Buenos Aires","21","1"
"2025","3","Buenos Aires","22","1"
"2025","3","Buenos Aires","23","20"
"2025","3","Buenos Aires","24","591"
"2025","3","Buenos Aires","2,5","21"
"2025","3","Buenos Aires","25","40.561"
"2025","3","Buenos Aires","26","112"
"2025","3","Buenos Aires","0,26","17"
"2025","3","Buenos Aires","30","82.254"
"2025","3","Buenos Aires","31","3.256"
"2025","3","Buenos Aires","32","16"
"2025","3","Buenos Aires","35","2.907"
"2025","3","Buenos Aires","3,5","2.538"
"2025","3","Buenos Aires","36","9"
"2025","3","Buenos Aires","40","5.535"
"2025","3","Buenos Aires","41","9"
"2025","3","Buenos Aires","45","578"
"2025","3","Buenos Aires","46","1.830"
"2025","3","Buenos Aires","48","751"
"2025","3","Buenos Aires","49","1"
"2025","3","Buenos Aires","50","443.662"
"2025","3","Buenos Aires","0,51","168"
"2025","3","Buenos Aires","55","471"
"2025","3","Buenos Aires","59","59"
"2025","3","Buenos Aires","60","6.700"
"2025","3","Buenos Aires","61","78"
"2025","3","Buenos Aires","65","1"
"2025","3","Buenos Aires","70","8.952"
"2025","3","Buenos Aires","0,75","39"
"2025","3","Buenos Aires","75","1.675"
"2025","3","Buenos Aires","80","11.149"
"2025","3","Buenos Aires","85","16"
"2025","3","Buenos Aires","99","36.846"
"2025","3","Buenos Aires","100","1.009.620"
"2025","3","Buenos Aires","101","9.603"
"2025","3","Buenos Aires","105","10"
"2025","3","Buenos Aires","120","611"
"2025","3","Buenos Aires","125","2"
"2025","3","Buenos Aires","150","22.145"
"2025","3","Buenos Aires","160","1.665"
"2025","3","Buenos Aires","200","17.524"
"2025","3","Buenos Aires","205","3"
"2025","3","Buenos Aires","212","1"
"2025","3","Buenos Aires","240","948"
"2025","3","Buenos Aires","246","48"
"2025","3","Buenos Aires","250","362"
"2025","3","Buenos Aires","256","15"
"2025","3","Buenos Aires","300","1.551.852"
"2025","3","Buenos Aires","301","309"
"2025","3","Buenos Aires","302","15.476"
"2025","3","Buenos Aires","320","28"
"2025","3","Buenos Aires","400","2.874"
"2025","3","Buenos Aires","480","5"
"2025","3","Buenos Aires","499","988.572"
"2025","3","Buenos Aires","500","67.762"
"2025","3","Buenos Aires","512","663"
"2025","3","Buenos Aires","600","130.565"
"2025","3","Buenos Aires","700","787"
"2025","3","Buenos Aires","800","15.638"
"2025","3","Buenos Aires","940","64.115"
"2025","3","Buenos Aires","999","51.996"
"2025","3","Buenos Aires","1000","116.674"
"2025","3","Buenos Aires","226,5","40.157"
"2025","3","Buenos Aires","2400","107"
"2025","3","CABA","0","3.072"
"2025","3","CABA","1","2.512"
"2025","3","CABA","2","231"
"2025","3","CABA","3","2.110"
"2025","3","CABA","4","987"
"2025","3","CABA","5","1.770"
"2025","3","CABA","0,5","6"
"2025","3","CABA","6","5.358"
"2025","3","CABA","7","11"
"2025","3","CABA","8","193"
"2025","3","CABA","9","30"
"2025","3","CABA","10","14.605"
"2025","3","CABA","11","5"
"2025","3","CABA","12","94"
"2025","3","CABA","14","24"
"2025","3","CABA","15","6.101"
"2025","3","CABA","16","5"
"2025","3","CABA","19","22"
"2025","3","CABA","20","7.340"
"2025","3","CABA","21","1"
"2025","3","CABA","25","46"
"2025","3","CABA","0,26","31"
"2025","3","CABA","30","5.134"
"2025","3","CABA","3,5","45"
"2025","3","CABA","35","29"
"2025","3","CABA","40","228"
"2025","3","CABA","45","10"
"2025","3","CABA","46","211"
"2025","3","CABA","50","49.851"
"2025","3","CABA","0,51","35"
"2025","3","CABA","55","1"
"2025","3","CABA","60","44"
"2025","3","CABA","66","1"
"2025","3","CABA","70","3"
"2025","3","CABA","75","1"
"2025","3","CABA","80","7"
"2025","3","CABA","99","16.859"
"2025","3","CABA","100","338.604"
"2025","3","CABA","101","1.096"
"2025","3","CABA","110","1"
"2025","3","CABA","120","35"
"2025","3","CABA","125","3"
"2025","3","CABA","150","6.348"
"2025","3","CABA","160","5"
"2025","3","CABA","200","3.503"
"2025","3","CABA","220","1"
"2025","3","CABA","225","1"
"2025","3","CABA","250","1.447"
"2025","3","CABA","275","1"
"2025","3","CABA","300","554.005"
"2025","3","CABA","301","24"
"2025","3","CABA","302","1.309"
"2025","3","CABA","325","2"
"2025","3","CABA","400","61"
"2025","3","CABA","499","299.786"
"2025","3","CABA","500","57.868"
"2025","3","CABA","600","9.405"
"2025","3","CABA","700","85"
"2025","3","CABA","800","1.503"
"2025","3","CABA","940","7.720"
"2025","3","CABA","999","14.679"
"2025","3","CABA","1000","64.929"
"2025","3","CABA","226,5","2.278"
"2025","3","Catamarca","0","66"
"2025","3","Catamarca","1","114"
"2025","3","Catamarca","2","115"
"2025","3","Catamarca","3","1.474"
"2025","3","Catamarca","0,5","34"
"2025","3","Catamarca","5","321"
"2025","3","Catamarca","6","411"
"2025","3","Catamarca","10","2.477"
"2025","3","Catamarca","12","6"
"2025","3","Catamarca","15","1.803"
"2025","3","Catamarca","20","1.491"
"2025","3","Catamarca","24","1.649"
"2025","3","Catamarca","25","47"
"2025","3","Catamarca","30","844"
"2025","3","Catamarca","50","26.453"
"2025","3","Catamarca","0,51","37"
"2025","3","Catamarca","100","21.517"
"2025","3","Catamarca","200","42"
"2025","3","Catamarca","300","16.148"
"2025","3","Catamarca","500","287"
"2025","3","Catamarca","600","1.632"
"2025","3","Catamarca","1000","42"
"2025","3","Catamarca","226,5","5.017"
"2025","3","Chaco","0","5.119"
"2025","3","Chaco","1","207"
"2025","3","Chaco","2","776"
"2025","3","Chaco","3","2.648"
"2025","3","Chaco","4","493"
"2025","3","Chaco","0,5","234"
"2025","3","Chaco","5","3.802"
"2025","3","Chaco","6","3.195"
"2025","3","Chaco","7","152"
"2025","3","Chaco","8","220"
"2025","3","Chaco","9","1"
"2025","3","Chaco","10","6.649"
"2025","3","Chaco","12","77"
"2025","3","Chaco","15","1.462"
"2025","3","Chaco","20","836"
"2025","3","Chaco","25","3.543"
"2025","3","Chaco","30","7.005"
"2025","3","Chaco","35","2"
"2025","3","Chaco","3,5","165"
"2025","3","Chaco","40","284"
"2025","3","Chaco","48","1.924"
"2025","3","Chaco","50","30.336"
"2025","3","Chaco","0,51","2"
"2025","3","Chaco","60","2.912"
"2025","3","Chaco","70","39"
"2025","3","Chaco","100","55.963"
"2025","3","Chaco","120","617"
"2025","3","Chaco","150","3"
"2025","3","Chaco","200","1.519"
"2025","3","Chaco","250","234"
"2025","3","Chaco","300","33.096"
"2025","3","Chaco","500","1.239"
"2025","3","Chaco","600","1.281"
"2025","3","Chaco","1000","177"
"2025","3","Chaco","226,5","4.939"
"2025","3","Chubut","0","6.162"
"2025","3","Chubut","1","287"
"2025","3","Chubut","2","1.842"
"2025","3","Chubut","3","5.806"
"2025","3","Chubut","4","6.135"
"2025","3","Chubut","5","79"
"2025","3","Chubut","0,5","64"
"2025","3","Chubut","6","16.679"
"2025","3","Chubut","7","76"
"2025","3","Chubut","8","1.391"
"2025","3","Chubut","9","12"
"2025","3","Chubut","10","7.802"
"2025","3","Chubut","11","1"
"2025","3","Chubut","12","2.057"
"2025","3","Chubut","14","61"
"2025","3","Chubut","15","4.792"
"2025","3","Chubut","16","141"
"2025","3","Chubut","20","4.653"
"2025","3","Chubut","24","1.158"
"2025","3","Chubut","25","6.488"
"2025","3","Chubut","0,26","8"
"2025","3","Chubut","30","6.651"
"2025","3","Chubut","3,5","68"
"2025","3","Chubut","40","3"
"2025","3","Chubut","45","3"
"2025","3","Chubut","50","40.936"
"2025","3","Chubut","0,51","32"
"2025","3","Chubut","80","218"
"2025","3","Chubut","100","7.599"
"2025","3","Chubut","101","15"
"2025","3","Chubut","200","36"
"2025","3","Chubut","300","27.615"
"2025","3","Chubut","301","2"
"2025","3","Chubut","302","13"
"2025","3","Chubut","400","16"
"2025","3","Chubut","500","739"
"2025","3","Chubut","600","3.837"
"2025","3","Chubut","700","202"
"2025","3","Chubut","800","480"
"2025","3","Chubut","940","2.785"
"2025","3","Chubut","999","1"
"2025","3","Chubut","1000","1"
"2025","3","Chubut","226,5","10.152"
"2025","3","Córdoba","0","10.107"
"2025","3","Córdoba","1","6.415"
"2025","3","Córdoba","2","6.753"
"2025","3","Córdoba","3","18.423"
"2025","3","Córdoba","4","9.205"
"2025","3","Córdoba","5","6.482"
"2025","3","Córdoba","0,5","80"
"2025","3","Córdoba","6","46.007"
"2025","3","Córdoba","7","1.661"
"2025","3","Córdoba","8","9.363"
"2025","3","Córdoba","9","683"
"2025","3","Córdoba","10","51.354"
"2025","3","Córdoba","11","84"
"2025","3","Córdoba","12","11.441"
"2025","3","Córdoba","13","19"
"2025","3","Córdoba","14","9"
"2025","3","Córdoba","1,5","7"
"2025","3","Córdoba","15","12.516"
"2025","3","Córdoba","16","134"
"2025","3","Córdoba","18","618"
"2025","3","Córdoba","20","16.203"
"2025","3","Córdoba","22","600"
"2025","3","Córdoba","2,2","14"
"2025","3","Córdoba","24","2"
"2025","3","Córdoba","25","17.537"
"2025","3","Córdoba","2,5","192"
"2025","3","Córdoba","0,26","2"
"2025","3","Córdoba","30","9.037"
"2025","3","Córdoba","33","1"
"2025","3","Córdoba","3,3","2"
"2025","3","Córdoba","35","52"
"2025","3","Córdoba","3,5","4.659"
"2025","3","Córdoba","40","5.829"
"2025","3","Córdoba","45","4"
"2025","3","Córdoba","50","209.548"
"2025","3","Córdoba","0,51","10"
"2025","3","Córdoba","60","5.067"
"2025","3","Córdoba","6,4","2"
"2025","3","Córdoba","70","16"
"2025","3","Córdoba","75","105"
"2025","3","Córdoba","0,75","48"
"2025","3","Córdoba","80","497"
"2025","3","Córdoba","100","270.904"
"2025","3","Córdoba","10,1","21"
"2025","3","Córdoba","10,2","44"
"2025","3","Córdoba","120","698"
"2025","3","Córdoba","12,3","18"
"2025","3","Córdoba","140","1"
"2025","3","Córdoba","150","100"
"2025","3","Córdoba","200","15.626"
"2025","3","Córdoba","20,5","1"
"2025","3","Córdoba","225","1"
